state_id,county_name,county_fips,city,population
MI,Ingham,26065,Leslie,1898
MI,Ingham,26065,Webberville,1310
MI,Ingham,26065,Stockbridge,1250
MI,Ingham,26065,Dansville,569
MI,Ionia,26067,Ionia,14122
MI,Ionia,26067,Belding,5771
MI,Ionia,26067,Portland,5104
MI,Ionia,26067,Lake Odessa,2040
MI,Ionia,26067,Saranac,1328
MI,Ionia,26067,Lyons,807
MI,Ionia,26067,Muir,611
MI,Ionia,26067,Pewamo,484
MI,Ionia,26067,Hubbardston,400
MI,Ionia,26067,Clarksville,396
MI,Iosco,26069,East Tawas,4239
MI,Iosco,26069,Tawas City,1783
MI,Iosco,26069,Au Sable,1488
MI,Iosco,26069,Sand Lake,1407
MI,Iosco,26069,Oscoda,743
MI,Iosco,26069,Whittemore,375
MI,Iron,26071,Iron River,2995
MI,Iron,26071,Crystal Falls,1364
MI,Iron,26071,Caspian,845
MI,Iron,26071,Gaastra,325
MI,Iron,26071,Amasa,200
MI,Iron,26071,Alpha,134
MI,Isabella,26073,Mount Pleasant,35694
MI,Isabella,26073,Lake Isabella,1676
MI,Isabella,26073,Shepherd,1486
MI,Isabella,26073,Weidman,817
MI,Isabella,26073,Rosebush,362
MI,Isabella,26073,Beal City,336
MI,Isabella,26073,Loomis,163
MI,Jackson,26075,Jackson,87110
MI,Jackson,26075,Michigan Center,4797
MI,Jackson,26075,Vandercook Lake,4615
MI,Jackson,26075,Brooklyn,2703
MI,Jackson,26075,Spring Arbor,2402
MI,Jackson,26075,Grass Lake,1145
MI,Jackson,26075,Concord,1040
MI,Jackson,26075,Napoleon,975
MI,Jackson,26075,Springport,787
MI,Jackson,26075,Parma,744
MI,Jackson,26075,Vineyard Lake,642
MI,Jackson,26075,Hanover,427
MI,Kalamazoo,26077,Kalamazoo,215193
MI,Kalamazoo,26077,Portage,49445
MI,Kalamazoo,26077,Westwood,9271
MI,Kalamazoo,26077,Comstock Northwest,6318
MI,Kalamazoo,26077,Eastwood,5656
MI,Kalamazoo,26077,Vicksburg,3483
MI,Kalamazoo,26077,Galesburg,2081
MI,Kalamazoo,26077,Parchment,1828
MI,Kalamazoo,26077,Schoolcraft,1551
MI,Kalamazoo,26077,South Gull Lake,1236
MI,Kalamazoo,26077,Augusta,899
MI,Kalamazoo,26077,Richland,831
MI,Kalamazoo,26077,Climax,783
MI,Kalkaska,26079,Kalkaska,2766
MI,Kalkaska,26079,Rapid City,1493
MI,Kalkaska,26079,South Boardman,535
MI,Kalkaska,26079,Manistee Lake,489
MI,Kalkaska,26079,Bear Lake,368
MI,Kent,26081,Grand Rapids,609314
MI,Kent,26081,Wyoming,75667
MI,Kent,26081,Kentwood,51898
MI,Kent,26081,Forest Hills,27830
MI,Kent,26081,Walker,24869
MI,Kent,26081,Cutlerville,16895
MI,Kent,26081,Grandville,15858
MI,Kent,26081,Northview,15394
MI,Kent,26081,East Grand Rapids,11956
MI,Kent,26081,Comstock Park,10306
MI,Kent,26081,Lowell,7501
MI,Kent,26081,Byron Center,7089
MI,Kent,26081,Rockford,6391
MI,Kent,26081,Sparta,4399
MI,Kent,26081,Cedar Springs,3785
MI,Kent,26081,Caledonia,1636
MI,Kent,26081,Kent City,1187
MI,Kent,26081,Casnovia,321
MI,Keweenaw,26083,Ahmeek,144
MI,Keweenaw,26083,Eagle River,112
MI,Keweenaw,26083,Eagle Harbor,95
MI,Keweenaw,26083,Copper Harbor,85
MI,Lake,26085,Baldwin,1079
MI,Lake,26085,Luther,324
MI,Lapeer,26087,Lapeer,12959
MI,Lapeer,26087,Imlay City,3761
MI,Lapeer,26087,Almont,2842
MI,Lapeer,26087,North Branch,1006
MI,Lapeer,26087,Dryden,938
MI,Lapeer,26087,Attica,828
MI,Lapeer,26087,Columbiaville,763
MI,Lapeer,26087,Metamora,563
MI,Lapeer,26087,Otter Lake,378
MI,Lapeer,26087,Clifford,319
MI,Leelanau,26089,Greilickville,1647
MI,Leelanau,26089,Suttons Bay,619
MI,Leelanau,26089,Northport,525
MI,Leelanau,26089,Empire,376
MI,Leelanau,26089,Leland,226
MI,Leelanau,26089,Lake Leelanau,160
MI,Leelanau,26089,Omena,144
MI,Leelanau,26089,Glen Arbor,129
MI,Leelanau,26089,Maple City,113
MI,Leelanau,26089,Cedar,106
MI,Lenawee,26091,Adrian,43689
MI,Lenawee,26091,Tecumseh,8398
MI,Lenawee,26091,Blissfield,3266
MI,Lenawee,26091,Clinton,2290
MI,Lenawee,26091,Hudson,2210
MI,Lenawee,26091,Morenci,2147
MI,Lenawee,26091,Manitou Beach-Devils Lake,1724
MI,Lenawee,26091,Onsted,950
MI,Lenawee,26091,Deerfield,857
MI,Lenawee,26091,Addison,583
MI,Lenawee,26091,Britton,563
MI,Lenawee,26091,Cement City,427
MI,Lenawee,26091,Jasper,383
MI,Lenawee,26091,Clayton,330
MI,Livingston,26093,Howell,9604
MI,Livingston,26093,Brighton,7656
MI,Livingston,26093,Fowlerville,3802
MI,Livingston,26093,Pinckney,2420
MI,Luce,26095,Newberry,2965
MI,Mackinac,26097,St. Ignace,2397
MI,Mackinac,26097,Mackinac Island,471
MI,Macomb,26099,Warren,133943
MI,Macomb,26099,Sterling Heights,132438
MI,Macomb,26099,St. Clair Shores,58984
MI,Macomb,26099,Roseville,47018
MI,Macomb,26099,Eastpointe,32081
MI,Macomb,26099,Mount Clemens,16163
MI,Macomb,26099,Fraser,14480
MI,Macomb,26099,New Baltimore,12347
MI,Macomb,26099,Center Line,8171
MI,Macomb,26099,Richmond,6262
MI,Macomb,26099,Utica,5107
MI,Macomb,26099,New Haven,4907
MI,Macomb,26099,Romeo,3606
MI,Macomb,26099,Armada,1715
MI,Macomb,26099,Memphis,1177
MI,Manistee,26101,Manistee,9433
MI,Manistee,26101,Parkdale,740
MI,Manistee,26101,Oak Hill,617
MI,Manistee,26101,Eastlake,507
MI,Manistee,26101,Kaleva,460
MI,Manistee,26101,Brethren,429
MI,Manistee,26101,Onekama,404
MI,Manistee,26101,Arcadia,255
MI,Manistee,26101,Wellston,246
MI,Manistee,26101,Copemish,193
MI,Manistee,26101,Stronach,187
MI,Manistee,26101,Filer City,57
MI,Marquette,26103,Marquette,26491
MI,Marquette,26103,Ishpeming,12198
MI,Marquette,26103,Negaunee,4525
MI,Marquette,26103,K. I. Sawyer,3005
MI,Marquette,26103,West Ishpeming,2739
MI,Marquette,26103,Trowbridge Park,2278
MI,Marquette,26103,Gwinn,2033
MI,Marquette,26103,Harvey,1534
MI,Marquette,26103,Republic,520
MI,Marquette,26103,Palmer,423
MI,Marquette,26103,Michigamme,236
MI,Marquette,26103,Big Bay,189
MI,Mason,26105,Ludington,10752
MI,Mason,26105,Scottville,1211
MI,Mason,26105,Custer,285
MI,Mason,26105,Fountain,198
MI,Mason,26105,Free Soil,144
MI,Mecosta,26107,Big Rapids,13921
MI,Mecosta,26107,Canadian Lakes,2574
MI,Mecosta,26107,Morley,493
MI,Mecosta,26107,Mecosta,454
MI,Mecosta,26107,Barryton,353
MI,Mecosta,26107,Stanwood,212
MI,Menominee,26109,Menominee,8029
MI,Menominee,26109,Stephenson,826
MI,Menominee,26109,Powers,405
MI,Menominee,26109,Daggett,244
MI,Menominee,26109,Carney,182
MI,Midland,26111,Midland,58787
MI,Midland,26111,Coleman,1203
MI,Midland,26111,Sanford,844
MI,Missaukee,26113,Lake City,837
MI,Missaukee,26113,McBain,668
MI,Missaukee,26113,Jennings,266
MI,Monroe,26115,Monroe,48317
MI,Monroe,26115,Lambertville,9524
MI,Monroe,26115,Temperance,8201
MI,Monroe,26115,South Monroe,5977
MI,Monroe,26115,Dundee,4601
MI,Monroe,26115,West Monroe,3488
MI,Monroe,26115,Carleton,2354
MI,Monroe,26115,Woodland Beach,2294
MI,Monroe,26115,Stony Point,1762
MI,Monroe,26115,Detroit Beach,1742
MI,Monroe,26115,South Rockwood,1657
MI,Monroe,26115,Luna Pier,1396
MI,Monroe,26115,Petersburg,1128
MI,Monroe,26115,Maybee,532
MI,Monroe,26115,Estral Beach,397
MI,Montcalm,26117,Greenville,9672
MI,Montcalm,26117,Howard City,1830
MI,Montcalm,26117,Stanton,1422
MI,Montcalm,26117,Edmore,1192
MI,Montcalm,26117,Carson City,1111
MI,Montcalm,26117,Lakeview,1002
MI,Montcalm,26117,Sheridan,650
MI,Montcalm,26117,McBride,205
MI,Montcalm,26117,Pierson,175
MI,Montmorency,26119,Lewiston,1289
MI,Montmorency,26119,Atlanta,703
MI,Montmorency,26119,Hillman,669
MI,Montmorency,26119,Canada Creek Ranch,248
MI,Muskegon,26121,Muskegon,153565
MI,Muskegon,26121,Norton Shores,24664
MI,Muskegon,26121,Whitehall,11061
MI,Muskegon,26121,Muskegon Heights,10736
MI,Muskegon,26121,Wolf Lake,3884
MI,Muskegon,26121,Roosevelt Park,3796
MI,Muskegon,26121,North Muskegon,3793
MI,Muskegon,26121,Montague,2361
MI,Muskegon,26121,Twin Lake,1513
MI,Muskegon,26121,Lakewood Club,1292
MI,Muskegon,26121,Ravenna,1274
MI,Muskegon,26121,Fruitport,1149
MI,Newaygo,26123,Fremont,4494
MI,Newaygo,26123,Newaygo,3489
MI,Newaygo,26123,White Cloud,1387
MI,Newaygo,26123,Grant,884
MI,Oakland,26125,South Lyon,124694
MI,Oakland,26125,Troy,84092
MI,Oakland,26125,Farmington Hills,80612
MI,Oakland,26125,Rochester Hills,74516
MI,Oakland,26125,Southfield,72689
MI,Oakland,26125,Novi,60896
MI,Oakland,26125,Pontiac,59438
MI,Oakland,26125,Royal Oak,59277
MI,Oakland,26125,Madison Heights,29886
MI,Oakland,26125,Oak Park,29431
MI,Oakland,26125,Auburn Hills,24748
MI,Oakland,26125,Birmingham,21389
MI,Oakland,26125,Ferndale,20033
MI,Oakland,26125,Hazel Park,16347
MI,Oakland,26125,Berkley,15366
MI,Oakland,26125,Wixom,14049
MI,Oakland,26125,Rochester,13296
MI,Oakland,26125,Clawson,11845
MI,Oakland,26125,Farmington,10491
MI,Oakland,26125,Beverly Hills,10352
MI,Oakland,26125,Holly,8313
MI,Oakland,26125,Walled Lake,7134
MI,Oakland,26125,Milford,6515
MI,Oakland,26125,Huntington Woods,6265
MI,Oakland,26125,Wolverine Lake,4783
MI,Oakland,26125,Lathrup Village,4091
MI,Oakland,26125,Bloomfield Hills,3997
MI,Oakland,26125,Oxford,3556
MI,Oakland,26125,Keego Harbor,3381
MI,Oakland,26125,Franklin,3246
MI,Oakland,26125,Lake Orion,3189
MI,Oakland,26125,Orchard Lake Village,2473
MI,Oakland,26125,Pleasant Ridge,2425
MI,Oakland,26125,Sylvan Lake,1858
MI,Oakland,26125,Ortonville,1443
MI,Oakland,26125,Bingham Farms,1148
MI,Oakland,26125,Village of Clarkston,921
MI,Oakland,26125,Leonard,409
MI,Oakland,26125,Lake Angelus,307
MI,Oceana,26127,Hart,2485
MI,Oceana,26127,Shelby,2012
MI,Oceana,26127,Hesperia,929
MI,Oceana,26127,Pentwater,848
MI,Oceana,26127,Rothbury,448
MI,Oceana,26127,New Era,440
MI,Oceana,26127,Walkerville,260
MI,Ogemaw,26129,Skidway Lake,3369
MI,Ogemaw,26129,West Branch,2050
MI,Ogemaw,26129,Rose City,632
MI,Ogemaw,26129,Lupton,293
MI,Ogemaw,26129,Prescott,254
MI,Ontonagon,26131,Ontonagon,1250
MI,Ontonagon,26131,White Pine,455
MI,Osceola,26133,Reed City,2391
MI,Osceola,26133,Evart,1882
MI,Osceola,26133,Marion,856
MI,Osceola,26133,Hersey,346
MI,Osceola,26133,Le Roy,252
MI,Osceola,26133,Tustin,217
MI,Oscoda,26135,Mio,1743
MI,Otsego,26137,Gaylord,8388
MI,Otsego,26137,Vanderbilt,565
MI,Ottawa,26139,Holland,100432
MI,Ottawa,26139,Allendale,21672
MI,Ottawa,26139,Jenison,17431
MI,Ottawa,26139,Grand Haven,11047
MI,Ottawa,26139,Hudsonville,7348
MI,Ottawa,26139,Zeeland,5536
MI,Ottawa,26139,Coopersville,4387
MI,Ottawa,26139,Beechwood,3109
MI,Ottawa,26139,Ferrysburg,3028
MI,Ottawa,26139,Spring Lake,2485
MI,Presque Isle,26141,Rogers City,2653
MI,Presque Isle,26141,Onaway,828
MI,Presque Isle,26141,Presque Isle Harbor,579
MI,Presque Isle,26141,Posen,218
MI,Presque Isle,26141,Millersburg,194
MI,Roscommon,26143,Houghton Lake,3350
MI,Roscommon,26143,St. Helen,2671
MI,Roscommon,26143,Prudenville,1942
MI,Roscommon,26143,Roscommon,1050
MI,Saginaw,26145,Saginaw,117958
MI,Saginaw,26145,Freeland,6898
MI,Saginaw,26145,Bridgeport,6425
MI,Saginaw,26145,Buena Vista,6234
MI,Saginaw,26145,Shields,5945
MI,Saginaw,26145,Frankenmuth,5560
MI,Saginaw,26145,Chesaning,2238
MI,Saginaw,26145,St. Charles,1896
MI,Saginaw,26145,Zilwaukee,1529
MI,Saginaw,26145,Birch Run,1476
MI,Saginaw,26145,Hemlock,1261
MI,Saginaw,26145,Burt,1106
MI,Saginaw,26145,Robin Glen-Indiantown,752
MI,Saginaw,26145,Merrill,723
MI,Saginaw,26145,Oakley,274
MI,Sanilac,26151,Sandusky,2609
MI,Sanilac,26151,Croswell,2286
MI,Sanilac,26151,Marlette,1767
MI,Sanilac,26151,Brown City,1250
MI,Sanilac,26151,Lexington,1118
MI,Sanilac,26151,Deckerville,781
MI,Sanilac,26151,Peck,595
MI,Sanilac,26151,Port Sanilac,581
MI,Sanilac,26151,Carsonville,495
MI,Sanilac,26151,Snover,368
MI,Sanilac,26151,Applegate,232
MI,Sanilac,26151,Minden City,184
MI,Sanilac,26151,Melvin,168
MI,Sanilac,26151,Forestville,127
MI,Schoolcraft,26153,Manistique,3303
MI,Shiawassee,26155,Owosso,21315
MI,Shiawassee,26155,Durand,4633
MI,Shiawassee,26155,Perry,4102
MI,Shiawassee,26155,Corunna,3344
MI,Shiawassee,26155,Laingsburg,1285
MI,Shiawassee,26155,Morrice,910
MI,Shiawassee,26155,Middletown,834
MI,Shiawassee,26155,Vernon,772
MI,Shiawassee,26155,New Lothrop,554
MI,Shiawassee,26155,Byron,549
MI,Shiawassee,26155,Bancroft,497
MI,Shiawassee,26155,Lennon,482
MI,Shiawassee,26155,Henderson,370
MI,St. Clair,26147,Port Huron,82970
MI,St. Clair,26147,Marysville,9672
MI,St. Clair,26147,St. Clair,5279
MI,St. Clair,26147,Marine City,4058
MI,St. Clair,26147,Algonac,4037
MI,St. Clair,26147,Pearl Beach,2872
MI,St. Clair,26147,Yale,1870
MI,St. Clair,26147,Capac,1837
MI,St. Clair,26147,Emmett,260
MI,St. Joseph,26149,Sturgis,12881
MI,St. Joseph,26149,Three Rivers,10560
MI,St. Joseph,26149,Constantine,4143
MI,St. Joseph,26149,White Pigeon,1527
MI,St. Joseph,26149,Centreville,1406
MI,St. Joseph,26149,Colon,1158
MI,St. Joseph,26149,Mendon,851
MI,St. Joseph,26149,Burr Oak,806
MI,Tuscola,26157,Caro,4821
MI,Tuscola,26157,Vassar,3500
MI,Tuscola,26157,Cass City,2276
MI,Tuscola,26157,Reese,1364
MI,Tuscola,26157,Millington,997
MI,Tuscola,26157,Mayville,885
MI,Tuscola,26157,Fostoria,563
MI,Tuscola,26157,Fairgrove,525
MI,Tuscola,26157,Unionville,471
MI,Tuscola,26157,Kingston,409
MI,Tuscola,26157,Akron,375
MI,Tuscola,26157,Gagetown,363
MI,Van Buren,26159,Paw Paw,8270
MI,Van Buren,26159,South Haven,5719
MI,Van Buren,26159,Hartford,2592
MI,Van Buren,26159,Mattawan,1982
MI,Van Buren,26159,Bangor,1833
MI,Van Buren,26159,Lawton,1805
MI,Van Buren,26159,Decatur,1732
MI,Van Buren,26159,Lawrence,976
MI,Van Buren,26159,Gobles,798
MI,Van Buren,26159,Bloomingdale,439
MI,Van Buren,26159,Breedsville,191
MI,Washtenaw,26161,Ann Arbor,322267
MI,Washtenaw,26161,Ypsilanti,20171
MI,Washtenaw,26161,Saline,9343
MI,Washtenaw,26161,Milan,7778
MI,Washtenaw,26161,Whitmore Lake,6618
MI,Washtenaw,26161,Chelsea,5837
MI,Washtenaw,26161,Dexter,4715
MI,Washtenaw,26161,Manchester,2154
MI,Washtenaw,26161,Barton Hills,307
MI,Wayne,26163,Detroit,3506126
MI,Wayne,26163,Dearborn,93932
MI,Wayne,26163,Livonia,93665
MI,Wayne,26163,Westland,81511
MI,Wayne,26163,Taylor,60922
MI,Wayne,26163,Dearborn Heights,55353
MI,Wayne,26163,Lincoln Park,36321
MI,Wayne,26163,Southgate,28959
MI,Wayne,26163,Allen Park,26940
MI,Wayne,26163,Garden City,26408
MI,Wayne,26163,Wyandotte,24859
MI,Wayne,26163,Inkster,24284
MI,Wayne,26163,Romulus,23573
MI,Wayne,26163,Hamtramck,21599
MI,Wayne,26163,Trenton,18157
MI,Wayne,26163,Wayne,16814
MI,Wayne,26163,Grosse Pointe Woods,15332
MI,Wayne,26163,Harper Woods,13746
MI,Wayne,26163,Woodhaven,12469
MI,Wayne,26163,Riverview,12032
MI,Wayne,26163,Grosse Pointe Park,11050
MI,Wayne,26163,Highland Park,10775
MI,Wayne,26163,Melvindale,10248
MI,Wayne,26163,Flat Rock,10004
MI,Wayne,26163,Ecorse,9570
MI,Wayne,26163,Plymouth,9154
MI,Wayne,26163,Grosse Pointe Farms,9114
MI,Wayne,26163,River Rouge,7419
MI,Wayne,26163,Northville,5958
MI,Wayne,26163,Grosse Pointe,5154
MI,Wayne,26163,Gibraltar,4519
MI,Wayne,26163,Belleville,3896
MI,Wayne,26163,Rockwood,3158
MI,Wayne,26163,Village of Grosse Pointe Shores,2794
MI,Wexford,26165,Cadillac,11850
MI,Wexford,26165,Manton,1555
MI,Wexford,26165,Buckley,718
MI,Wexford,26165,Haring,484
MI,Wexford,26165,Mesick,405
MI,Wexford,26165,Wedgewood,279
MI,Wexford,26165,Boon,240
MI,Wexford,26165,Harrietta,146
MI,Wexford,26165,Caberfae,57
MN,Aitkin,27001,Aitkin,1985
MN,Aitkin,27001,Hill City,585
MN,Aitkin,27001,McGregor,363
MN,Aitkin,27001,Palisade,169
MN,Aitkin,27001,Tamarack,94
MN,Aitkin,27001,McGrath,74
MN,Anoka,27003,Blaine,65607
MN,Anoka,27003,Coon Rapids,62998
MN,Anoka,27003,Andover,33140
MN,Anoka,27003,Fridley,27826
MN,Anoka,27003,Ramsey,27721
MN,Anoka,27003,Lino Lakes,22119
MN,Anoka,27003,Columbia Heights,20427
MN,Anoka,27003,Anoka,17549
MN,Anoka,27003,Ham Lake,16783
MN,Anoka,27003,East Bethel,12038
MN,Anoka,27003,Oak Grove,8917
MN,Anoka,27003,St. Francis,7916
MN,Anoka,27003,Spring Lake Park,6919
MN,Anoka,27003,Circle Pines,4938
MN,Anoka,27003,Nowthen,4741
MN,Anoka,27003,Columbus,4130
MN,Anoka,27003,Centerville,4002
MN,Anoka,27003,Lexington,2652
MN,Anoka,27003,Martin Lake,806
MN,Anoka,27003,Hilltop,757
MN,Anoka,27003,Bethel,501
MN,Becker,27005,Detroit Lakes,9288
MN,Becker,27005,Frazee,1391
MN,Becker,27005,Lake Park,793
MN,Becker,27005,White Earth,567
MN,Becker,27005,Audubon,520
MN,Becker,27005,Pine Point,373
MN,Becker,27005,Osage,317
MN,Becker,27005,Callaway,230
MN,Becker,27005,Ogema,185
MN,Becker,27005,Wolf Lake,56
MN,Beltrami,27007,Bemidji,16807
MN,Beltrami,27007,Red Lake,1787
MN,Beltrami,27007,Little Rock,1170
MN,Beltrami,27007,Redby,1143
MN,Beltrami,27007,Blackduck,833
MN,Beltrami,27007,Ponemah,742
MN,Beltrami,27007,Wilton,296
MN,Beltrami,27007,Kelliher,267
MN,Beltrami,27007,Tenstrike,200
MN,Beltrami,27007,Solway,95
MN,Beltrami,27007,Turtle River,80
MN,Beltrami,27007,Funkley,8
MN,Benton,27009,Sauk Rapids,14146
MN,Benton,27009,Foley,2673
MN,Benton,27009,Rice,1391
MN,Benton,27009,Gilman,219
MN,Benton,27009,Ronneby,37
MN,Big Stone,27011,Ortonville,1782
MN,Big Stone,27011,Graceville,560
MN,Big Stone,27011,Clinton,413
MN,Big Stone,27011,Beardsley,212
MN,Big Stone,27011,Odessa,131
MN,Big Stone,27011,Correll,32
MN,Big Stone,27011,Johnson,27
MN,Big Stone,27011,Barry,15
MN,Blue Earth,27013,Mankato,62889
MN,Blue Earth,27013,Eagle Lake,3087
MN,Blue Earth,27013,Lake Crystal,2495
MN,Blue Earth,27013,Mapleton,1692
MN,Blue Earth,27013,Madison Lake,1174
MN,Blue Earth,27013,St. Clair,824
MN,Blue Earth,27013,Good Thunder,565
MN,Blue Earth,27013,Amboy,507
MN,Blue Earth,27013,Garden City,317
MN,Blue Earth,27013,Vernon Center,313
MN,Blue Earth,27013,Skyline,300
MN,Blue Earth,27013,Pemberton,241
MN,Brown,27015,New Ulm,13212
MN,Brown,27015,Sleepy Eye,3356
MN,Brown,27015,Springfield,2004
MN,Brown,27015,Hanska,375
MN,Brown,27015,Comfrey,354
MN,Brown,27015,Searles,270
MN,Brown,27015,Evan,84
MN,Brown,27015,Cobden,35
MN,Carlton,27017,Cloquet,12813
MN,Carlton,27017,Moose Lake,3151
MN,Carlton,27017,Esko,2042
MN,Carlton,27017,Carlton,1033
MN,Carlton,27017,Scanlon,959
MN,Carlton,27017,Barnum,600
MN,Carlton,27017,Wrenshall,424
MN,Carlton,27017,Mahtowa,358
MN,Carlton,27017,Cromwell,232
MN,Carlton,27017,Kettle River,172
MN,Carlton,27017,Wright,127
MN,Carver,27019,Chaska,26989
MN,Carver,27019,Chanhassen,26389
MN,Carver,27019,Waconia,12428
MN,Carver,27019,Victoria,10206
MN,Carver,27019,Carver,5046
MN,Carver,27019,Watertown,4529
MN,Carver,27019,Norwood Young America,3769
MN,Carver,27019,Mayer,2266
MN,Carver,27019,Cologne,1797
MN,Carver,27019,Hamburg,517
MN,Carver,27019,New Germany,419
MN,Cass,27021,Lake Shore,1058
MN,Cass,27021,East Gull Lake,1039
MN,Cass,27021,Walker,934
MN,Cass,27021,Pine River,927
MN,Cass,27021,Cass Lake,756
MN,Cass,27021,Pillager,483
MN,Cass,27021,Remer,398
MN,Cass,27021,Hackensack,310
MN,Cass,27021,Backus,252
MN,Cass,27021,Longville,150
MN,Cass,27021,Bena,123
MN,Cass,27021,Chickamaw Beach,111
MN,Cass,27021,Federal Dam,110
MN,Cass,27021,Whipholt,95
MN,Cass,27021,Boy River,51
MN,Chippewa,27023,Montevideo,5043
MN,Chippewa,27023,Clara City,1276
MN,Chippewa,27023,Milan,354
MN,Chippewa,27023,Maynard,345
MN,Chippewa,27023,Watson,189
MN,Chisago,27025,North Branch,10767
MN,Chisago,27025,Lindstrom,9023
MN,Chisago,27025,Wyoming,8066
MN,Chisago,27025,Chisago City,5224
MN,Chisago,27025,Rush City,3218
MN,Chisago,27025,Stacy,1518
MN,Chisago,27025,Harris,1186
MN,Chisago,27025,Shafer,1117
MN,Chisago,27025,Taylors Falls,1034
MN,Chisago,27025,Center City,664
MN,Clay,27027,Moorhead,43652
MN,Clay,27027,Dilworth,4422
MN,Clay,27027,Barnesville,2602
MN,Clay,27027,Hawley,2198
MN,Clay,27027,Glyndon,1373
MN,Clay,27027,Sabin,558
MN,Clay,27027,Ulen,544
MN,Clay,27027,Hitterdal,211
MN,Clay,27027,Felton,172
MN,Clay,27027,Georgetown,126
MN,Clay,27027,Comstock,108
MN,Clay,27027,Baker,37
MN,Clearwater,27029,Bagley,1406
MN,Clearwater,27029,Clearbrook,521
MN,Clearwater,27029,Gonvick,279
MN,Clearwater,27029,Shevlin,175
MN,Clearwater,27029,Ebro,84
MN,Clearwater,27029,South End,49
MN,Clearwater,27029,Leonard,43
MN,Clearwater,27029,Roy Lake,23
MN,Cook,27031,Grand Marais,1357
MN,Cook,27031,Lutsen,213
MN,Cottonwood,27033,Windom,4386
MN,Cottonwood,27033,Mountain Lake,2037
MN,Cottonwood,27033,Westbrook,704
MN,Cottonwood,27033,Jeffers,346
MN,Cottonwood,27033,Storden,204
MN,Cottonwood,27033,Bingham Lake,124
MN,Crow Wing,27035,Brainerd,19583
MN,Crow Wing,27035,Baxter,8364
MN,Crow Wing,27035,Crosby,3385
MN,Crow Wing,27035,Breezy Point,2413
MN,Crow Wing,27035,Crosslake,2354
MN,Crow Wing,27035,Pequot Lakes,2299
MN,Crow Wing,27035,Nisswa,2096
MN,Crow Wing,27035,Emily,840
MN,Crow Wing,27035,Ironton,556
MN,Crow Wing,27035,Deerwood,532
MN,Crow Wing,27035,Jenkins,469
MN,Crow Wing,27035,Fifty Lakes,404
MN,Crow Wing,27035,Cuyuna,360
MN,Crow Wing,27035,Garrison,207
MN,Crow Wing,27035,Riverton,113
MN,Crow Wing,27035,Trommald,100
MN,Crow Wing,27035,Merrifield,73
MN,Crow Wing,27035,Fort Ripley,67
MN,Crow Wing,27035,Manhattan Beach,66
MN,Dakota,27037,Lakeville,67317
MN,Dakota,27037,Eagan,66372
MN,Dakota,27037,Burnsville,61339
MN,Dakota,27037,Apple Valley,55135
MN,Dakota,27037,Inver Grove Heights,35672
MN,Dakota,27037,Rosemount,25207
MN,Dakota,27037,Farmington,23091
MN,Dakota,27037,Hastings,23047
MN,Dakota,27037,South St. Paul,20060
MN,Dakota,27037,West St. Paul,19961
MN,Dakota,27037,Mendota Heights,11343
MN,Dakota,27037,Lilydale,846
MN,Dakota,27037,Hampton,697
MN,Dakota,27037,Sunfish Lake,544
MN,Dakota,27037,Randolph,446
MN,Dakota,27037,Vermillion,419
MN,Dakota,27037,Mendota,217
MN,Dakota,27037,Coates,156
MN,Dakota,27037,Miesville,122
MN,Dakota,27037,New Trier,106
MN,Dodge,27039,Kasson,7715
MN,Dodge,27039,Dodge Center,2768
MN,Dodge,27039,Hayfield,1337
MN,Dodge,27039,Mantorville,1210
MN,Dodge,27039,West Concord,768
MN,Dodge,27039,Claremont,537
MN,Douglas,27041,Alexandria,21204
MN,Douglas,27041,Osakis,1744
MN,Douglas,27041,Evansville,598
MN,Douglas,27041,Carlos,491
MN,Douglas,27041,Brandon,485
MN,Douglas,27041,Miltona,424
MN,Douglas,27041,Garfield,350
MN,Douglas,27041,Kensington,303
MN,Douglas,27041,Nelson,194
MN,Douglas,27041,Forada,190
MN,Douglas,27041,Millerville,104
MN,Faribault,27043,Blue Earth,3108
MN,Faribault,27043,Wells,2169
MN,Faribault,27043,Winnebago,1340
MN,Faribault,27043,Minnesota Lake,644
MN,Faribault,27043,Elmore,616
MN,Faribault,27043,Kiester,462
MN,Faribault,27043,Bricelyn,337
MN,Faribault,27043,Easton,184
MN,Faribault,27043,Frost,182
MN,Faribault,27043,Delavan,166
MN,Faribault,27043,Walters,67
MN,Fillmore,27045,Chatfield,2829
MN,Fillmore,27045,Spring Valley,2410
MN,Fillmore,27045,Rushford,1695
MN,Fillmore,27045,Preston,1289
MN,Fillmore,27045,Harmony,987
MN,Fillmore,27045,Rushford Village,836
MN,Fillmore,27045,Mabel,749
MN,Fillmore,27045,Lanesboro,725
MN,Fillmore,27045,Wykoff,430
MN,Fillmore,27045,Fountain,399
MN,Fillmore,27045,Canton,344
MN,Fillmore,27045,Ostrander,248
MN,Fillmore,27045,Peterson,198
MN,Fillmore,27045,Whalan,66
MN,Freeborn,27047,Albert Lea,17656
MN,Freeborn,27047,Clarks Grove,687
MN,Freeborn,27047,Alden,639
MN,Freeborn,27047,Glenville,622
MN,Freeborn,27047,Geneva,537
MN,Freeborn,27047,Emmons,379
MN,Freeborn,27047,Hartland,306
MN,Freeborn,27047,Hollandale,299
MN,Freeborn,27047,Freeborn,274
MN,Freeborn,27047,Hayward,242
