year,state_po,city,blue votes,red votes,other votes,winner
2004,MD,Montgomery Village,273936,136334,4955,Democrat
2004,MD,Morningside,260532,55532,2410,Democrat
2004,MD,Moscow,10576,18980,299,Republican
2004,MD,Mount Aetna,20387,36917,600,Republican
2004,MD,Mount Airy,22974,55275,1100,Republican
2004,MD,Mount Briar,20387,36917,600,Republican
2004,MD,Mount Lena,20387,36917,600,Republican
2004,MD,Mount Rainier,260532,55532,2410,Democrat
2004,MD,Mount Savage,10576,18980,299,Republican
2004,MD,Mount Vernon,4034,4884,76,Republican
2004,MD,Mountain Lake Park,3291,9085,108,Republican
2004,MD,Myersville,39503,59934,1157,Republican
2004,MD,Nanticoke,15137,21998,368,Republican
2004,MD,Nanticoke Acres,15137,21998,368,Republican
2004,MD,National,10576,18980,299,Republican
2004,MD,National Harbor,260532,55532,2410,Democrat
2004,MD,Naval Academy,103324,133231,3112,Republican
2004,MD,New Carrollton,260532,55532,2410,Democrat
2004,MD,New Market,39503,59934,1157,Republican
2004,MD,New Windsor,22974,55275,1100,Republican
2004,MD,Newark,9648,15349,232,Republican
2004,MD,North Beach,15967,23017,367,Republican
2004,MD,North Bethesda,273936,136334,4955,Democrat
2004,MD,North Brentwood,260532,55532,2410,Democrat
2004,MD,North Chevy Chase,273936,136334,4955,Democrat
2004,MD,North East,14680,22556,438,Republican
2004,MD,North Kensington,273936,136334,4955,Democrat
2004,MD,North Laurel,72257,59724,1829,Democrat
2004,MD,North Potomac,273936,136334,4955,Democrat
2004,MD,Oakland,3291,9085,108,Republican
2004,MD,Ocean City,9648,15349,232,Republican
2004,MD,Ocean Pines,9648,15349,232,Republican
2004,MD,Odenton,103324,133231,3112,Republican
2004,MD,Oldtown,10576,18980,299,Republican
2004,MD,Olney,273936,136334,4955,Democrat
2004,MD,Overlea,182474,166051,4954,Democrat
2004,MD,Owings,15967,23017,367,Republican
2004,MD,Owings Mills,182474,166051,4954,Democrat
2004,MD,Oxford,7367,11288,209,Republican
2004,MD,Oxon Hill,260532,55532,2410,Democrat
2004,MD,Paramount-Long Meadow,20387,36917,600,Republican
2004,MD,Parkville,182474,166051,4954,Democrat
2004,MD,Parole,103324,133231,3112,Republican
2004,MD,Parsonsburg,15137,21998,368,Republican
2004,MD,Pasadena,103324,133231,3112,Republican
2004,MD,Pecktonville,20387,36917,600,Republican
2004,MD,Peppermill Village,260532,55532,2410,Democrat
2004,MD,Perry Hall,182474,166051,4954,Democrat
2004,MD,Perryman,39685,71565,1478,Republican
2004,MD,Perryville,14680,22556,438,Republican
2004,MD,Pikesville,182474,166051,4954,Democrat
2004,MD,Pinesburg,20387,36917,600,Republican
2004,MD,Piney Point,13776,23725,415,Republican
2004,MD,Pittsville,15137,21998,368,Republican
2004,MD,Pleasant Grove,10576,18980,299,Republican
2004,MD,Pleasant Hills,39685,71565,1478,Republican
2004,MD,Pocomoke City,9648,15349,232,Republican
2004,MD,Point of Rocks,39503,59934,1157,Republican
2004,MD,Pomfret,29354,28442,445,Democrat
2004,MD,Pondsville,20387,36917,600,Republican
2004,MD,Poolesville,273936,136334,4955,Democrat
2004,MD,Port Deposit,14680,22556,438,Republican
2004,MD,Port Tobacco Village,29354,28442,445,Democrat
2004,MD,Potomac,273936,136334,4955,Democrat
2004,MD,Potomac Heights,29354,28442,445,Democrat
2004,MD,Potomac Park,10576,18980,299,Republican
2004,MD,Powellville,15137,21998,368,Republican
2004,MD,Preston,3810,7396,150,Republican
2004,MD,Prince Frederick,15967,23017,367,Republican
2004,MD,Princess Anne,4034,4884,76,Republican
2004,MD,Pylesville,39685,71565,1478,Republican
2004,MD,Quantico,15137,21998,368,Republican
2004,MD,Queen Anne,260532,55532,2410,Democrat
2004,MD,Queensland,260532,55532,2410,Democrat
2004,MD,Queenstown,7070,14489,235,Republican
2004,MD,Randallstown,182474,166051,4954,Democrat
2004,MD,Rawlings,10576,18980,299,Republican
2004,MD,Redland,273936,136334,4955,Democrat
2004,MD,Reid,20387,36917,600,Republican
2004,MD,Reisterstown,182474,166051,4954,Democrat
2004,MD,Ridgely,3810,7396,150,Republican
2004,MD,Ringgold,20387,36917,600,Republican
2004,MD,Rising Sun,14680,22556,438,Republican
2004,MD,Riva,103324,133231,3112,Republican
2004,MD,Riverdale Park,260532,55532,2410,Democrat
2004,MD,Riverside,39685,71565,1478,Republican
2004,MD,Riviera Beach,103324,133231,3112,Republican
2004,MD,Robinwood,20387,36917,600,Republican
2004,MD,Rock Hall,4278,4900,107,Republican
2004,MD,Rock Point,29354,28442,445,Democrat
2004,MD,Rockville,273936,136334,4955,Democrat
2004,MD,Rohrersville,20387,36917,600,Republican
2004,MD,Rosaryville,260532,55532,2410,Democrat
2004,MD,Rosedale,182474,166051,4954,Democrat
2004,MD,Rosemont,39503,59934,1157,Republican
2004,MD,Rossville,182474,166051,4954,Democrat
2004,MD,Sabillasville,39503,59934,1157,Republican
2004,MD,Salisbury,15137,21998,368,Republican
2004,MD,San Mar,20387,36917,600,Republican
2004,MD,Sandy Hook,20387,36917,600,Republican
2004,MD,Savage,72257,59724,1829,Democrat
2004,MD,Scaggsville,72257,59724,1829,Democrat
2004,MD,Seabrook,260532,55532,2410,Democrat
2004,MD,Seat Pleasant,260532,55532,2410,Democrat
2004,MD,Secretary,5411,7801,127,Republican
2004,MD,Severn,103324,133231,3112,Republican
2004,MD,Severna Park,103324,133231,3112,Republican
2004,MD,Shady Side,103324,133231,3112,Republican
2004,MD,Shaft,10576,18980,299,Republican
2004,MD,Sharpsburg,20387,36917,600,Republican
2004,MD,Sharptown,15137,21998,368,Republican
2004,MD,Silver Hill,260532,55532,2410,Democrat
2004,MD,Silver Spring,273936,136334,4955,Democrat
2004,MD,Smith Island,4034,4884,76,Republican
2004,MD,Smithsburg,20387,36917,600,Republican
2004,MD,Snow Hill,9648,15349,232,Republican
2004,MD,Solomons,15967,23017,367,Republican
2004,MD,Somerset,273936,136334,4955,Democrat
2004,MD,South Kensington,273936,136334,4955,Democrat
2004,MD,South Laurel,260532,55532,2410,Democrat
2004,MD,Spencerville,273936,136334,4955,Democrat
2004,MD,Spring Gap,10576,18980,299,Republican
2004,MD,Spring Ridge,39503,59934,1157,Republican
2004,MD,Springdale,260532,55532,2410,Democrat
2004,MD,St. George Island,13776,23725,415,Republican
2004,MD,St. James,20387,36917,600,Republican
2004,MD,St. Leonard,15967,23017,367,Republican
2004,MD,St. Michaels,7367,11288,209,Republican
2004,MD,Stevensville,7070,14489,235,Republican
2004,MD,Stockton,9648,15349,232,Republican
2004,MD,Sudlersville,7070,14489,235,Republican
2004,MD,Suitland,260532,55532,2410,Democrat
2004,MD,Summerfield,260532,55532,2410,Democrat
2004,MD,Sykesville,22974,55275,1100,Republican
2004,MD,Takoma Park,273936,136334,4955,Democrat
2004,MD,Tall Timbers,13776,23725,415,Republican
2004,MD,Taneytown,22974,55275,1100,Republican
2004,MD,Taylors Island,5411,7801,127,Republican
2004,MD,Temple Hills,260532,55532,2410,Democrat
2004,MD,Templeville,3810,7396,150,Republican
2004,MD,Thurmont,39503,59934,1157,Republican
2004,MD,Tilghman Island,7367,11288,209,Republican
2004,MD,Tilghmanton,20387,36917,600,Republican
2004,MD,Timonium,182474,166051,4954,Democrat
2004,MD,Tolchester,4278,4900,107,Republican
2004,MD,Towson,182474,166051,4954,Democrat
2004,MD,Trappe,7367,11288,209,Republican
2004,MD,Travilah,273936,136334,4955,Democrat
2004,MD,Trego-Rohrersville Station,20387,36917,600,Republican
2004,MD,Tyaskin,15137,21998,368,Republican
2004,MD,Union Bridge,22974,55275,1100,Republican
2004,MD,University Park,260532,55532,2410,Democrat
2004,MD,Upper Marlboro,260532,55532,2410,Democrat
2004,MD,Urbana,39503,59934,1157,Republican
2004,MD,Vale Summit,10576,18980,299,Republican
2004,MD,Vienna,5411,7801,127,Republican
2004,MD,Waldorf,29354,28442,445,Democrat
2004,MD,Walker Mill,260532,55532,2410,Democrat
2004,MD,Walkersville,39503,59934,1157,Republican
2004,MD,Washington Grove,273936,136334,4955,Democrat
2004,MD,Waterview,15137,21998,368,Republican
2004,MD,West Denton,3810,7396,150,Republican
2004,MD,West Laurel,260532,55532,2410,Democrat
2004,MD,West Ocean City,9648,15349,232,Republican
2004,MD,West Pocomoke,4034,4884,76,Republican
2004,MD,Westernport,10576,18980,299,Republican
2004,MD,Westminster,22974,55275,1100,Republican
2004,MD,Westphalia,260532,55532,2410,Democrat
2004,MD,Whaleyville,9648,15349,232,Republican
2004,MD,Wheaton,273936,136334,4955,Democrat
2004,MD,White Marsh,182474,166051,4954,Democrat
2004,MD,White Oak,273936,136334,4955,Democrat
2004,MD,Whitehaven,15137,21998,368,Republican
2004,MD,Willards,15137,21998,368,Republican
2004,MD,Williamsport,20387,36917,600,Republican
2004,MD,Williston,3810,7396,150,Republican
2004,MD,Wilson-Conococheague,20387,36917,600,Republican
2004,MD,Woodland,10576,18980,299,Republican
2004,MD,Woodlawn,182474,166051,4954,Democrat
2004,MD,Woodmore,260532,55532,2410,Democrat
2004,MD,Woodsboro,39503,59934,1157,Republican
2004,MD,Worton,4278,4900,107,Republican
2004,MD,Yarrowsburg,20387,36917,600,Republican
2004,MD,Zihlman,10576,18980,299,Republican
2004,ME,Auburn,30345,24453,1044,Democrat
2004,ME,Augusta,33167,28363,1301,Democrat
2004,ME,Bangor,37775,37339,1300,Democrat
2004,ME,Bath,10341,9064,451,Democrat
2004,ME,Belfast,11259,10044,438,Democrat
2004,ME,Biddeford,53949,45708,1687,Democrat
2004,ME,Brewer,37775,37339,1300,Democrat
2004,ME,Calais,7998,8207,291,Republican
2004,ME,Cape Neddick,53949,45708,1687,Democrat
2004,ME,Caribou,18988,17152,569,Democrat
2004,ME,Chisholm,9410,7315,411,Democrat
2004,ME,Cousins Island,76911,56251,2323,Democrat
2004,ME,Cumberland Center,76911,56251,2323,Democrat
2004,ME,Eastport,7998,8207,291,Republican
2004,ME,Ellsworth,17299,13810,645,Democrat
2004,ME,Falmouth Foreside,76911,56251,2323,Democrat
2004,ME,Gardiner,33167,28363,1301,Democrat
2004,ME,Hallowell,33167,28363,1301,Democrat
2004,ME,Kittery Point,53949,45708,1687,Democrat
2004,ME,Lake Arrowhead,53949,45708,1687,Democrat
2004,ME,Lewiston,30345,24453,1044,Democrat
2004,ME,Lisbon Falls,30345,24453,1044,Democrat
2004,ME,Little Falls,76911,56251,2323,Democrat
